Geneid,control_1,control_2,control_3,treated_1,treated_2,treated_3
4930516B21Rik,0,0,0,0,0,0
Exog,10,21,16,18,11,16
Scn5a,0,0,0,0,0,0
Scn10a,0,0,0,0,0,0
Scn11a,0,0,0,0,0,0
Gm2449,0,0,0,0,1,0
Wdr48,82,87,67,73,86,90
Cx3cr1,19,19,17,25,18,24
Gorasp1,11,10,8,14,18,17
Ttc21a,2,1,1,3,3,6
Csrnp1,5,4,5,5,1,5
1700019L13Rik,0,0,0,0,0,0
Gm47043,0,0,0,0,0,0
Gm49427,0,0,0,0,0,0
Xirp1,0,0,0,0,0,0
Gm33858,0,0,0,0,0,0
Ccr8,0,0,0,0,0,0
Gm47050,0,0,0,0,0,0
Slc25a38,6,11,15,12,12,12
Rpsa,1109,1227,1090,1097,1066,1257
Gm24044,0,0,0,0,0,0
Gm26448,0,1,0,0,1,1
Snora62,0,1,0,0,0,1
Gm5922,0,0,0,0,0,0
Mobp,0,0,0,0,0,0
Gm38642,0,0,0,0,0,0
Gm37111,0,0,0,0,0,0
Gm47059,0,0,0,0,0,0
Myrip,0,1,0,0,0,0
Gm15566,0,0,0,0,0,0
Gm15565,0,0,0,0,0,0
D830035M03Rik,0,0,0,0,0,0
Eif1b,34,40,26,24,29,36
Gm7229,0,0,0,0,0,0
Entpd3,0,0,0,0,0,0
Rpl14,370,387,393,398,360,412
5830454E08Rik,0,0,0,0,0,1
Gm47062,0,0,0,0,0,0
Gm39456,0,0,0,0,0,0
Gm39458,0,0,0,0,0,0
Gm47063,0,0,0,0,0,0
Gm47064,0,0,0,0,0,0
Gm18101,0,0,0,0,0,0
Gm47066,0,0,0,0,0,0
Gm39459,0,0,0,0,0,0
Gm47068,0,0,0,0,0,0
Gm47069,0,0,0,0,0,0
Gm19385,0,0,0,0,0,0
Gm34425,0,0,0,0,0,0
Gm47070,0,0,0,0,0,0
Gm39460,0,0,0,0,0,0
1700020M21Rik,0,0,0,0,0,0
4930593C16Rik,0,0,0,0,0,0
Ctnnb1,252,251,242,257,227,234
Mir7090,2,1,0,0,0,0
Ulk4,0,1,0,1,2,0
Gm17157,0,0,0,0,0,0
Gm34655,0,0,0,0,0,0
Trak1,43,55,55,39,50,55
C230053D17Rik,0,0,0,0,0,0
Gm47092,0,0,0,0,0,0
Cck,0,0,0,0,0,0
Gm47095,0,0,0,0,0,0
Gm38661,0,0,0,0,0,0
Lyzl4,0,0,0,0,0,0
Lyzl4os,0,0,0,0,0,0
Gm47097,0,0,0,0,0,0
Vipr1,0,0,1,0,2,0
Sec22c,11,19,23,25,29,23
Ss18l2,4,13,7,20,11,13
Nktr,175,155,207,161,200,186
E530011L22Rik,0,0,0,0,0,0
Zfp651,0,0,1,0,0,0
Gm47108,0,0,0,0,0,0
Klhl40,0,0,0,0,0,0
Hhatl,0,0,0,0,0,0
Ccdc13,0,0,0,0,1,0
Gm17163,0,0,0,0,0,0
Gm47111,0,0,0,0,0,0
Higd1a,13,23,15,20,19,16
Gm47112,0,0,0,0,0,0
Gm47113,0,0,0,0,0,0
Ackr2,0,0,0,0,0,0
Cyp8b1,0,0,0,0,0,0
Gm47115,0,0,0,0,0,0
1700048O20Rik,0,0,0,0,0,0
Gm49343,0,0,0,0,0,0
Gask1a,0,0,0,0,0,0
Pomgnt2,0,0,0,0,0,0
Gm39463,0,0,0,0,0,0
Gm47117,0,0,0,0,0,0
Gm39465,0,0,0,0,0,0
Gm39464,0,0,0,0,0,0
Snrk,33,29,30,27,25,23
Gm47122,0,0,0,0,0,0
4632418H02Rik,1,0,0,0,0,0
Gm47121,0,0,0,0,0,0
Ano10,21,30,23,38,29,36
Mir8106,0,0,0,0,0,0
Gm26797,0,1,1,1,0,2
Gm47126,0,0,0,0,0,0
Abhd5,63,92,70,80,77,76
A730085K08Rik,1,0,0,0,0,0
Gm47128,0,0,0,0,0,0
Gm35454,0,0,0,0,0,0
Gm47129,0,0,0,0,0,0
Gm47130,0,0,0,0,0,0
Gm47131,0,0,0,0,0,0
Gm47133,0,0,0,0,0,0
9530059O14Rik,0,0,0,0,0,0
Gm47134,0,0,0,0,0,0
Gm47135,0,0,0,0,0,0
Mir138-1,0,0,0,0,0,0
Gm35501,0,0,0,0,0,0
Gm47136,0,0,0,0,0,0
Gm47137,0,0,0,0,0,0
Topaz1,0,0,0,0,0,0
Tcaim,5,5,6,4,4,4
Gm35549,0,0,0,0,0,0
Zfp445,158,148,182,167,177,175
Gm47140,1,0,0,1,0,1
A530083I20Rik,0,0,0,0,0,0
Zkscan7,0,0,0,0,1,0
Zfp660,0,0,0,0,0,0
ENSMUSG00000118660,0,0,0,0,0,0
Gm47145,0,0,0,0,0,0
Zfp105,0,0,0,0,0,0
Gm46136,0,0,0,0,0,0
Gm47146,0,0,0,0,0,0
1110059G10Rik,11,10,18,15,17,19
Kif15,189,170,208,154,184,189
Gm47148,0,0,0,1,1,0
Gm9856,2,1,0,2,2,1
Tmem42,1,0,0,3,0,1
Gm49323,0,0,0,0,0,0
Tgm4,0,0,0,0,0,0
Zdhhc3,103,111,113,106,111,128
Exosc7,25,42,31,36,28,31
Gm47159,0,0,0,0,0,0
Clec3b,1,0,1,0,0,0
Gm23323,0,0,0,0,0,0
Cdcp1,0,0,0,0,0,0
Tmem158,0,0,0,0,1,0
Scp2-ps2,3,1,1,0,3,0
Gm47162,0,0,0,0,0,0
Lars2,414,220,336,544,636,356
Limd1,59,63,55,54,52,48
Sacm1l,91,84,90,95,85,82
Slc6a20b,1,0,0,0,0,0
Slc6a20a,0,0,0,0,0,0
Gm17120,0,0,0,0,0,0
Gm47173,0,0,0,0,0,0
Gm47171,0,0,0,0,0,0
Gm17200,0,0,0,0,0,0
Ccr9,0,0,0,0,0,0
Gm10052,6,3,11,5,5,10
Lztfl1,15,15,21,19,14,16
Gm17020,0,0,0,0,0,0
Gm17021,0,0,0,0,0,0
Fyco1,23,24,30,19,31,25
Cxcr6,0,0,0,0,0,0
Xcr1,0,0,0,0,0,0
Gm2774,0,0,0,0,0,0
Ccr1,29,34,32,36,37,43
Ccr1l1,0,0,1,0,0,0
Ccr3,0,0,0,0,0,0
Ccr2,108,87,86,80,76,82
Ccr5,0,3,0,1,0,0
Gm39469,1,5,2,3,4,1
2010315B03Rik,11,14,7,10,15,13
Gm47181,0,0,0,0,0,0
Gm47180,0,0,0,0,0,0
Gm47179,0,0,0,0,0,0
Nlrp4g,0,0,0,0,0,0
Gm47182,0,0,0,0,0,0
Ppp2r3d,9,13,10,11,9,6
Gm47183,0,0,0,0,0,0
Gm47185,0,0,0,0,0,0
Gm21836,0,0,0,0,0,0
Gm30674,0,0,0,0,0,0
Gm3318,0,0,0,0,0,0
9230019H11Rik,0,0,0,0,0,0
B020014A21Rik,0,0,0,0,0,0
Gm8155,0,0,0,0,0,0
Gm48097,0,0,0,0,0,0
Gm6667,0,0,0,0,0,0
H60c,0,0,0,0,0,0
Gm18703,0,0,0,0,0,0
Ppp1r14c,0,0,0,0,0,0
ENSMUSG00002076446,0,0,0,0,0,0
Iyd,0,0,0,0,0,0
Plekhg1,1,2,1,3,0,2
Gm16149,0,0,0,0,0,0
Gm16148,0,0,0,0,0,0
Mthfd1l,100,96,106,102,119,100
Gm16074,0,0,0,0,0,0
Gm25515,0,0,0,0,0,0
Gm25369,0,0,0,0,0,0
Gm30570,0,0,0,0,0,0
Akap12,2,7,6,3,3,2
Zbtb2,17,16,15,24,15,15
Gm21781,1,3,0,4,4,8
Rmnd1,17,25,27,26,14,22
Gm16153,0,0,0,0,0,0
Armt1,51,53,63,44,58,48
Ccdc170,0,0,0,0,0,1
Gm22739,0,0,0,0,0,0
Gm3266,0,0,0,0,0,0
Esr1,4,2,5,3,2,4
Syne1,115,111,160,201,214,176
Gm25694,0,0,0,0,0,0
Gm10097,0,0,0,0,0,0
Gm48836,0,0,0,0,0,0
Gm23573,0,0,0,0,0,0
Myct1,0,0,0,0,0,0
Vip,0,0,0,0,0,0
Gm47679,0,0,0,0,0,0
Fbxo5,38,50,59,63,54,52
Mtrf1l,11,14,16,6,14,11
Rgs17,0,0,0,0,0,0
Gm3213,0,0,0,0,0,0
Gm47755,0,0,0,0,0,0
Gm4921,0,0,0,0,0,0
Gm10945,0,0,0,0,0,0
Oprm1,0,0,0,0,0,0
Ipcef1,4,10,13,10,7,8
Gm15536,1,0,0,0,0,0
Cnksr3,5,5,10,8,12,9
Gm21321,0,0,0,0,0,0
Ulbp1,131,129,135,137,108,141
Gm46209,0,0,0,1,0,0
Gm48121,0,0,0,0,0,0
Lrp11,2,1,5,2,4,3
Gm16254,0,0,0,0,0,0
Pcmt1,68,65,75,54,69,61
Nup43,21,27,37,26,30,31
Lats1,77,62,81,80,56,66
Katna1,39,48,47,45,38,41
Gm20470,0,0,0,0,1,0
Ginm1,14,15,9,14,14,10
B430219N15Rik,0,0,0,0,0,0
Ppil4,71,91,84,82,90,100
Gm15560,0,0,0,0,0,0
Zc3h12d,0,0,0,0,0,0
Mir5104,0,0,0,0,0,0
Gm24726,0,0,0,0,0,0
Tab2,176,182,212,200,161,184
Gm48614,0,0,0,0,0,0
Gm30906,0,0,0,0,0,0
Ust,0,0,0,0,0,0
Gm24374,0,0,0,0,0,0
Gm48654,0,0,0,0,0,0
Sash1,12,7,13,19,13,12
Gm25410,0,0,0,0,0,0
4930553I21Rik,0,0,0,0,0,0
Gm26674,0,0,0,0,0,0
Gm48727,0,0,0,0,0,0
Gm48728,0,0,0,0,0,0
Gm48743,0,0,0,0,0,0
Gm48744,0,0,0,0,0,0
Gm48748,0,0,0,0,0,0
Gm48749,0,0,0,0,0,0
Gm48750,0,0,0,0,0,0
Gm48751,0,0,0,0,0,0
Gm48753,0,0,0,0,0,0
Gm9930,0,0,0,0,0,0
Gm48755,0,0,0,0,0,0
Gm48757,0,0,0,0,0,0
Gm48758,0,0,0,0,0,0
Gm48759,0,0,0,0,0,0
Samd5,0,0,0,0,0,0
Gm48760,0,0,0,0,0,0
Gm6150,0,0,0,0,0,0
Gm19161,0,0,0,0,0,0
Stxbp5,156,125,151,185,180,161
Gm25635,0,0,0,0,0,0
Gm46210,0,0,0,0,0,0
Gm28905,0,0,0,0,0,0
Gm48282,0,0,0,0,0,0
Gm48278,0,0,0,0,0,0
Gm48281,0,0,0,0,0,0
Gm25682,0,0,0,0,0,0
Gm48279,0,0,0,0,0,0
Gm48280,0,0,0,0,0,0
4930598N05Rik,0,0,0,0,0,0
Gm44555,0,0,0,0,0,0
Gm31904,0,0,0,0,0,0
Gm48324,0,0,0,0,0,0
Adgb,0,0,0,3,0,0
Gm15568,0,0,0,0,0,0
Gm48326,0,0,0,0,0,0
Rab32,110,129,106,110,116,99
Gm5177,0,0,0,0,0,0
Gm23601,0,0,0,0,0,0
Gm10944,0,0,0,0,0,0
Grm1,0,0,0,0,0,0
Gm48400,0,0,0,0,0,0
4930567K20Rik,0,0,0,0,0,0
Gm48406,0,0,0,0,0,0
Shprh,64,63,54,66,55,62
Gm16577,0,0,0,0,0,0
4930432B10Rik,0,0,0,1,0,1
Fbxo30,57,44,51,30,50,47
Gm48666,0,0,0,0,0,0
Gm25979,0,0,0,0,0,0
Epm2a,4,2,2,1,2,1
Rpl17-ps11,0,0,0,0,0,0
Gm48679,0,0,0,0,0,0
Gm48680,0,0,0,0,0,0
Gm9797,0,0,0,3,0,0
Gm22546,0,0,0,0,0,0
Gm48697,0,0,0,0,0,0
Gm48698,0,0,0,0,0,0
ENSMUSG00002076949,0,0,0,0,0,0
ENSMUSG00002076606,0,0,0,0,0,0
Gm48721,0,0,0,0,0,0
Gm48722,0,0,0,0,0,0
Gm48723,0,0,0,0,0,0
Gm48724,0,0,0,0,0,0
Gm23680,0,0,0,0,0,0
Gm25139,0,0,0,0,0,0
Utrn,40,39,53,44,63,43
Gm48798,0,0,0,0,0,0
Gm23044,0,0,0,0,0,0
Gm7525,0,0,0,0,0,0
B230208H11Rik,2,3,1,3,6,5
Stx11,11,10,14,11,12,9
Sf3b5,19,25,19,13,20,17
Gm47691,0,0,0,0,0,0
Plagl1,0,0,0,0,0,0
ENSMUSG00002076823,0,0,0,0,0,0
Zc2hc1b,0,0,0,0,0,0
Ltv1,83,84,75,63,78,71
Gm47402,0,0,0,0,0,0
Phactr2,1,8,10,9,10,8
Fuca2,100,97,98,86,101,83
Pex3,28,13,10,21,16,24
Adat2,10,3,8,9,3,7
Gm48773,0,0,0,0,0,0
Aig1,0,1,0,0,0,0
Gm32172,0,0,0,0,0,0
Gm32105,0,0,0,0,0,0
Gm22995,0,0,0,0,0,0
Gm8330,0,0,0,0,0,0
4930444K16Rik,0,0,0,0,0,0
Hivep2,3,2,2,2,1,2
Gm28289,0,0,0,0,0,0
Gm48843,0,0,0,0,0,0
Gm48845,0,0,0,0,0,0
Gm48844,0,0,0,0,0,0
Gm24343,0,0,0,0,0,0
Gm40603,0,0,0,0,0,0
Gm37299,0,0,0,0,0,0
Gm48854,0,0,0,0,0,0
Adgrg6,2,0,0,1,1,0
Gm10335,1,1,0,2,0,1
Gm46212,0,0,0,0,0,0
Gm48068,0,0,0,0,0,0
Vta1,46,32,52,38,38,37
Gm16234,0,0,0,0,0,0
Nmbr,0,0,0,0,0,0
Gje1,0,0,0,0,0,0
Gm8355,2,1,2,2,3,2
B230364G03Rik,0,0,0,0,0,0
Gm47698,0,0,0,0,0,0
Gm47699,0,0,0,0,0,0
Gm23892,0,0,0,0,0,0
Gm47703,0,0,0,0,0,0
Gm18188,0,0,0,0,0,0
Gm47710,0,0,0,0,0,0
Gm7198,0,0,0,0,0,0
Gm47712,0,0,0,0,0,0
Gm46188,0,0,0,0,0,0
Gm40604,0,0,0,0,0,0
Gm32283,0,0,0,0,0,0
Gm9535,0,0,0,0,0,0
C330004P14Rik,0,0,0,0,0,0
Gm18557,0,0,0,0,0,0
Gm5178,0,0,0,0,0,0
Gm47729,0,0,0,0,0,0
Gm5948,0,0,0,0,0,0
Gm18039,0,0,0,0,0,0
Gm47736,0,0,0,0,0,0
Gm20125,0,0,0,0,0,0
Gm47760,0,0,0,0,0,0
Gm47761,0,2,0,3,1,3
Gm47769,0,0,0,0,0,0
Gm47768,0,0,0,0,0,0
Gm47770,0,0,0,1,0,0
Gm47771,0,0,0,0,0,0
Cited2,71,83,68,89,94,93
Gm20655,0,1,0,0,1,0
Txlnb,0,1,1,2,1,2
Gm7584,0,0,0,0,0,0
Heca,35,45,46,46,60,50
Abracl,80,63,108,67,73,83
Gm17711,0,0,0,0,0,0
Reps1,53,55,61,46,50,64
Ect2l,1,1,0,0,0,0
Ccdc28a,4,2,2,4,5,5
Gm10827,0,2,2,0,0,0
Gm48229,0,0,0,0,0,0
Nhsl1,1,0,3,0,0,0
Gm18942,0,0,0,0,0,0
Hebp2,3,0,2,0,0,0
Gm48297,0,0,0,0,0,0
Arfgef3,4,5,5,2,3,3
Gm32926,0,0,0,0,0,0
Gm4922,0,0,0,0,0,0
4930444F02Rik,0,0,0,0,0,0
Perp,0,0,0,0,0,0
Gm48483,0,0,0,0,0,0
Tnfaip3,14,13,14,20,7,16
1700124M09Rik,0,0,0,0,0,0
Gm48545,0,0,0,0,0,0
Tpi-rs5,0,0,0,0,0,0
Gm48546,0,0,0,0,0,0
Gm20139,0,0,0,0,0,0
Gm7213,0,0,0,0,0,0
Gm33056,0,0,0,0,0,0
Olig3,0,0,0,0,0,0
Gm33104,0,0,0,0,0,0
Gm48563,0,0,0,0,0,0
Ifngr1,321,365,373,317,327,353
Il22ra2,0,3,0,1,0,1
9230106D20Rik,0,0,0,0,0,0
Il20ra,0,0,0,1,0,1
Gm33332,0,0,0,0,0,0
Gm25256,0,0,0,0,0,0
Slc35d3,2,1,0,0,0,1
Pex7,24,32,37,34,39,36
Gm48714,1,0,0,1,0,0
Map3k5,26,37,39,36,45,32
Map7,0,1,2,2,1,1
4930405J17Rik,0,0,0,0,0,0
Rpl32l,2,3,2,2,0,2
Gm48249,0,0,0,0,0,0
Gm30285,0,0,0,0,0,0
Mir6413,0,0,0,0,0,0
4933406P04Rik,2,1,0,0,0,2
Bclaf1,338,313,380,303,307,304
Mtfr2,99,97,99,82,101,84
Gm48537,0,0,0,0,0,0
Pde7b,1,2,1,1,0,4
Gm17229,0,0,0,0,0,0
Gm17230,0,0,0,0,0,0
Gm48651,0,0,0,0,0,0
Rps2-ps3,0,0,0,0,0,0
Ahi1,12,16,12,8,13,12
Gm10826,0,0,0,0,0,0
Gm20149,0,0,0,0,0,0
Gm48189,0,0,0,0,0,0
Myb,771,767,812,736,792,794
Gm26577,2,2,0,4,6,1
Gm40608,0,0,0,0,0,0
Gm33619,1,3,2,0,1,1
Gm33728,0,0,0,0,0,0
Gm2467,0,0,0,0,0,0
Hbs1l,70,48,68,59,72,53
4930455C13Rik,0,0,0,0,0,0
Aldh8a1,0,0,0,0,0,0
Fkbp1a-ps2,0,0,0,0,0,0
1700021A07Rik,0,0,0,0,0,0
Gm48385,0,0,0,0,0,0
Gm48386,0,0,0,0,0,0
1700020N01Rik,0,0,0,0,0,0
Gm5420,0,0,0,0,0,0
Gm29323,0,0,0,0,0,0
Platr6,0,0,0,0,0,0
Gm23839,0,0,0,0,0,0
Sgk1,1,0,2,2,5,1
Gm8540,0,0,0,0,0,0
Gm7672,1,0,0,0,0,0
Gm18637,0,0,0,0,0,0
Semp2l2b,0,0,0,0,0,0
Gm2539,0,1,0,0,0,0
Gm19791,0,0,0,0,0,0
E030030I06Rik,0,0,0,0,0,0
Gm7678,0,0,0,0,0,0
Gm4895,1,1,0,0,0,0
Raet1e,2,3,1,3,0,2
H60b,0,0,0,0,0,0
Gm26740,3,6,2,5,6,4
Gm26581,0,0,0,0,0,0
Gm1972,0,0,0,0,0,0
Hmgb1-ps8,1,3,5,4,2,0
Gm26528,0,0,0,0,0,0
C920009B18Rik,13,18,22,27,30,30
Gm5421,0,1,0,2,0,0
Raet1d,4,5,5,2,2,0
Gm10825,0,0,1,0,0,0
Gm16531,0,0,0,0,0,0
Gm26585,0,0,0,0,0,0
Slc2a12,0,0,0,0,0,1
Tbpl1,42,32,38,58,47,61
ENSMUSG00000118528,0,0,0,0,0,0
Mir7663,0,0,0,0,0,0
Gm47634,0,0,0,0,0,0
Gm17794,0,0,0,0,0,0
Gm10824,0,0,0,0,0,0
Tcf21,0,0,0,0,0,0
Gm47787,0,0,0,0,0,0
Eya4,0,1,0,0,1,1
Gm24655,0,0,0,0,0,0
Gm47843,0,0,0,0,0,0
4930520K02Rik,0,0,0,0,0,0
Rps12,322,315,240,264,289,290
Snora33,0,0,0,0,0,0
Snord100,0,0,0,0,0,0
Gm23130,0,0,0,0,0,0
Slc18b1,0,0,0,0,0,0
Vnn3,0,0,0,0,0,0
Vnn1,0,0,0,0,0,0
Taar1,0,0,0,0,0,0
Taar2,0,0,0,0,0,0
Taar3,0,0,0,0,0,0
Taar4,0,0,0,0,0,0
Taar5,0,0,0,0,0,0
Taar6,0,0,0,0,0,0
Taar7a,0,0,0,0,0,0
Taar7b,0,0,0,0,0,0
Taar7c-ps,0,0,0,0,0,0
Gm15136,0,0,0,0,0,0
Taar7d,0,0,0,0,0,0
Taar7e,0,0,0,0,0,0
Gm6884,0,0,0,0,0,0
Taar7f,0,0,0,0,0,0
Gm53002,0,0,0,0,0,0
Taar8a,0,0,0,0,0,0
Taar8b,0,0,0,0,0,0
Taar8c,0,0,0,0,0,0
Taar9,0,0,0,0,0,0
Gm40614,0,0,0,0,0,0
Stx7,69,83,82,79,78,72
Moxd1,0,0,0,0,0,0
Gm15271,0,0,0,0,0,0
Gm15272,0,0,0,0,0,0
Gm15270,0,0,0,0,0,0
Gm6893,0,0,0,0,0,0
Ccn2,0,0,0,0,0,0
Enpp1,0,0,0,0,0,0
Enpp3,0,0,0,0,0,0
Med23,46,40,42,43,37,37
Gm23410,0,0,0,0,0,0
Mir6905,0,0,0,0,0,0
Arg1,0,0,0,0,0,0
Gm36172,0,0,0,0,0,0
Gm47715,0,0,0,0,0,0
Gm4777,0,0,0,0,0,0
ENSMUSG00002075719,0,0,0,0,0,0
Akap7,2,2,5,8,4,8
Gm7791,0,0,0,0,0,0
Gm25016,0,0,0,0,0,0
Gm40617,0,0,0,0,0,0
Epb41l2,58,58,63,56,60,49
Gm47830,0,0,0,0,0,0
Smlr1,0,0,0,0,0,0
Gm29571,0,0,0,0,0,0
Gm36908,0,0,0,0,0,0
Gm47924,0,0,0,0,0,0
Gm36543,0,0,0,0,0,0
4930401C15Rik,0,0,0,0,0,0
Gm19801,0,0,0,0,0,0
Gm8681,0,0,0,0,0,0
Gm6906,0,0,0,0,0,0
Gm47930,0,0,0,0,0,0
Gm47939,0,0,0,0,0,0
Tmem200a,0,0,0,0,0,0
Gm9767,0,0,0,0,0,0
Gm4739,3,8,4,5,3,7
Samd3,0,0,0,0,0,0
L3mbtl3,15,19,16,17,12,20
ENSMUSG00002075176,0,0,0,0,0,0
Gm5649,0,0,0,0,0,0
Gm30034,0,0,0,0,0,0
Gm48864,0,0,0,0,0,0
Gm8709,0,0,0,0,0,0
Gm48893,0,0,0,0,0,0
Gm48891,0,0,0,0,0,0
Gm48892,0,0,0,0,0,0
Arhgap18,61,47,62,48,41,44
Gm48084,0,0,0,0,0,0
Gm30534,0,0,0,0,0,0
Lama2,0,0,0,0,0,0
Gm17917,0,0,0,0,0,0
Gm48083,0,0,0,0,0,0
4930579H20Rik,0,0,0,0,0,0
ENSMUSG00002076490,0,0,0,0,0,0
Gm36962,0,0,0,0,0,0
Gm30165,0,0,0,0,0,0
Gm30228,0,0,0,0,0,0
Gm18041,0,0,0,0,0,0
Gm47696,0,0,0,0,0,0
Gm18972,0,0,0,0,0,0
Gm10145,0,1,0,0,0,2
Gm18507,0,0,0,0,0,0
Ptprk,0,0,0,0,0,0
ENSMUSG00002075684,0,0,0,0,0,0
Themis,0,0,0,0,0,0
Gm47834,0,0,0,0,0,0
4930519F09Rik,0,0,0,0,0,0
Gm47835,0,0,0,0,0,0
Gm22811,0,0,0,0,0,0
2310057J18Rik,0,0,0,0,0,0
Gm18508,0,0,0,0,0,0
Gm30619,0,0,0,0,0,0
Gm9824,1,0,0,1,0,1
Gm9996,0,0,0,0,0,0
Soga3,0,0,0,0,0,0
Gm49353,0,0,0,0,0,0
9330159F19Rik,0,0,0,0,0,0
Gm46218,0,0,1,0,1,0
Echdc1,34,33,33,46,47,27
Rnf146,34,30,39,45,29,32
Gm25596,0,0,0,0,0,1
Gm47483,3,2,2,0,3,1
Gm30698,0,0,0,0,0,0
Gm40621,0,0,0,0,0,0
Gm24286,0,0,0,0,0,0
Gm18903,0,0,0,0,0,0
Rspo3,0,0,0,0,0,0
Gm20276,0,0,0,0,0,0
Gm48159,0,0,0,0,0,0
Gm46197,0,0,0,0,0,0
Gm10275,11,9,12,5,11,11
Gm6390,0,0,0,0,0,0
Gm48215,0,0,0,0,0,0
Gm232,0,0,0,0,0,0
Gm8767,0,0,0,0,0,0
Gm2829,0,0,0,0,0,0
Cenpw,8,13,8,18,10,14
Gm4780,0,0,0,0,0,0
Gm22623,0,0,0,0,0,0
Gm48232,0,0,0,0,0,0
Gm48233,0,0,0,0,0,0
Trmt11,10,23,19,13,15,14
Gm20300,3,6,6,6,3,5
Hint3,7,2,6,3,8,4
Ncoa7,65,40,63,46,49,66
Gm48335,0,0,0,0,0,0
Gm48334,0,0,0,0,0,0
Gm5171,1,0,0,0,0,0
Hey2,0,0,0,0,0,0
Gm48862,0,0,0,0,0,0
Gm24168,0,0,0,0,0,0
Gm30676,0,0,0,0,0,0
Gm23790,0,0,0,0,0,0
Gm7333,0,0,0,0,0,0
Gm5422,0,0,0,0,0,0
Hddc2,14,10,5,9,8,11
Gm48865,0,0,0,0,2,1
Tpd52l1,0,0,0,0,0,0
Gm48094,0,0,0,0,0,0
Supt4b,0,0,1,0,0,1
Gm48092,0,0,0,0,0,0
Gm48093,0,0,0,0,0,0
Gm47687,0,0,0,0,0,0
Rnf217,53,50,47,51,43,34
Gm47693,0,0,1,0,0,0
Gm7909,0,0,2,0,0,0
Gm8793,0,0,0,0,0,0
Nkain2,0,0,0,0,0,0
Gm47704,0,0,0,0,0,0
Gm18189,0,0,0,0,0,0
A230081H15Rik,0,0,0,0,0,0
C030006N10Rik,0,0,0,0,0,0
Gm18704,0,0,0,0,0,0
Gm47700,0,0,0,0,0,0
Gm47702,0,0,0,0,0,0
Gm47823,0,0,0,0,0,0
Trdn,0,0,0,0,0,0
Gm47831,0,0,0,0,0,0
Gm47845,0,0,0,0,0,0
D830005E20Rik,0,0,0,0,0,0
Gm19073,0,0,0,0,0,0
Gm47842,0,0,0,0,0,0
Gm29884,0,0,0,0,0,0
Gm47844,0,0,0,0,0,0
Gm20304,0,0,0,0,0,0
Gm47908,0,0,0,0,0,0
Clvs2,0,0,0,0,0,0
Gm47910,0,0,0,0,0,0
Gm47911,0,0,0,0,0,0
Gm15939,0,0,0,0,0,0
Gm47929,0,0,0,0,0,0
Sult3a2,0,0,0,0,0,0
Gm10327,0,0,0,0,1,0
Sult3a1,0,0,0,0,0,0
Gm47935,0,0,0,0,0,0
Gm47940,0,0,0,0,0,0
Rsph4a,0,0,0,0,0,0
Zup1,23,25,27,23,22,24
Gm48018,0,0,0,0,0,0
Gm7940,0,0,0,0,0,0
Gm48034,0,0,0,0,0,0
A830082N09Rik,2,0,1,0,0,1
Rwdd1,36,51,45,29,37,37
Gm48045,1,0,1,0,0,0
Trappc3l,0,0,0,0,0,0
Calhm4,0,0,0,0,0,0
Calhm5,0,0,0,0,0,0
Calhm6,0,0,0,0,2,2
Dse,21,23,17,8,19,14
Gm47445,1,0,0,0,0,0
Gm18346,0,0,0,0,0,0
Gm26564,0,0,0,0,0,0
Gm47485,0,0,0,0,0,0
Tspyl1,61,57,48,58,56,55
Nt5dc1,51,50,52,62,53,52
Gm47508,0,0,1,0,0,1
Gm47512,0,0,0,0,1,0
Tspyl4,0,0,1,0,0,0
Col10a1,0,0,0,0,0,0
Frk,0,0,0,0,0,0
Gm18252,0,0,0,0,0,0
Gm8834,0,0,0,0,0,0
Gm26341,0,0,0,0,0,0
Gm47044,0,0,0,0,0,0
Gm18729,0,0,0,0,0,0
1700054O05Rik,0,0,0,0,0,0
Amd2,0,0,1,2,1,0
Gm40623,0,0,0,0,0,0
Gm47046,0,0,0,0,0,0
Gm47048,0,0,0,0,0,0
Gm47049,0,0,0,0,0,0
Hs3st5,0,0,0,0,0,0
Gm47054,0,0,0,0,0,0
Gm22554,0,0,0,0,0,0
Hdac2,121,148,182,146,137,130
Gm38231,0,0,0,0,0,0
Marcks,0,0,0,0,0,0
5930403N24Rik,0,0,0,0,0,0
4930543K20Rik,0,0,0,0,0,0
Gm26535,0,0,0,0,0,0
Gm48172,0,0,0,0,0,0
ENSMUSG00002076892,0,0,0,0,0,0
Gm31378,0,0,0,0,0,0
4930591E09Rik,0,0,0,0,0,0
Gm24889,0,0,0,0,0,0
ENSMUSG00002076946,0,0,0,0,0,0
Gm48173,0,0,0,0,0,0
Gm48197,0,0,0,0,0,0
Gm48198,0,0,0,0,0,0
Gm22911,0,0,0,0,0,0
Rfpl4b,0,0,0,0,0,0
Gm17779,0,0,0,0,0,0
Lama4,0,0,0,0,0,0
Fam229b,0,1,0,0,0,0
Tube1,6,19,11,9,10,17
Ccn6,0,0,0,0,0,0
D030034A15Rik,0,0,0,0,0,0
Gm6477,3,12,2,1,5,4
Gm31562,0,0,0,0,0,0
Gm48486,0,0,0,0,0,0
Fyn,2,4,5,2,3,4
Gm6963,0,0,0,0,0,0
Gm16364,0,0,0,0,0,0
Traf3ip2,2,1,1,1,2,0
E130307A14Rik,2,2,3,1,3,5
2900078I11Rik,0,0,0,0,0,0
